time,temperature_2m_mean,precipitation_sum,city,year
2014-09-11,25.6,4.0,Mumbai,2014
2014-09-12,25.8,5.7,Mumbai,2014
2014-09-13,26.0,5.5,Mumbai,2014
2014-09-14,26.2,1.3,Mumbai,2014
2014-09-15,26.4,1.1,Mumbai,2014
2014-09-16,26.5,2.6,Mumbai,2014
2014-09-17,26.4,0.9,Mumbai,2014
2014-09-18,27.0,0.7,Mumbai,2014
2014-09-19,27.1,1.7,Mumbai,2014
2014-09-20,26.9,2.3,Mumbai,2014
2014-09-21,26.8,1.1,Mumbai,2014
2014-09-22,27.0,0.3,Mumbai,2014
2014-09-23,27.5,0.0,Mumbai,2014
2014-09-24,27.5,0.0,Mumbai,2014
2014-09-25,28.1,1.4,Mumbai,2014
2014-09-26,28.3,2.1,Mumbai,2014
2014-09-27,29.2,0.0,Mumbai,2014
2014-09-28,29.7,0.0,Mumbai,2014
2014-09-29,29.5,0.0,Mumbai,2014
2014-09-30,29.3,0.0,Mumbai,2014
2014-10-01,28.8,0.7,Mumbai,2014
2014-10-02,29.5,0.0,Mumbai,2014
2014-10-03,29.9,0.0,Mumbai,2014
2014-10-04,29.4,0.7,Mumbai,2014
2014-10-05,29.3,1.3,Mumbai,2014
2014-10-06,29.6,0.0,Mumbai,2014
2014-10-07,28.8,1.1,Mumbai,2014
2014-10-08,27.5,6.3,Mumbai,2014
2014-10-09,28.0,0.4,Mumbai,2014
2014-10-10,28.8,1.2,Mumbai,2014
2014-10-11,29.4,0.1,Mumbai,2014
2014-10-12,28.7,0.0,Mumbai,2014
2014-10-13,28.6,0.0,Mumbai,2014
2014-10-14,27.8,0.0,Mumbai,2014
2014-10-15,28.6,0.0,Mumbai,2014
2014-10-16,29.9,0.2,Mumbai,2014
2014-10-17,30.1,0.0,Mumbai,2014
2014-10-18,29.6,0.0,Mumbai,2014
2014-10-19,29.6,0.0,Mumbai,2014
2014-10-20,30.3,0.0,Mumbai,2014
2014-10-21,30.4,0.0,Mumbai,2014
2014-10-22,30.5,0.0,Mumbai,2014
2014-10-23,30.3,0.0,Mumbai,2014
2014-10-24,29.5,0.0,Mumbai,2014
2014-10-25,27.1,0.5,Mumbai,2014
2014-10-26,27.2,0.2,Mumbai,2014
2014-10-27,26.5,0.0,Mumbai,2014
2014-10-28,27.2,0.0,Mumbai,2014
2014-10-29,27.5,0.0,Mumbai,2014
2014-10-30,27.5,0.0,Mumbai,2014
2014-10-31,27.3,0.0,Mumbai,2014
2014-11-01,27.8,0.0,Mumbai,2014
2014-11-02,28.2,0.0,Mumbai,2014
2014-11-03,28.6,0.0,Mumbai,2014
2014-11-04,28.3,0.0,Mumbai,2014
2014-11-05,28.1,0.0,Mumbai,2014
2014-11-06,27.8,0.0,Mumbai,2014
2014-11-07,28.0,0.0,Mumbai,2014
2014-11-08,28.7,0.0,Mumbai,2014
2014-11-09,28.5,0.0,Mumbai,2014
2014-11-10,28.5,0.0,Mumbai,2014
2014-11-11,28.4,0.8,Mumbai,2014
2014-11-12,29.2,0.0,Mumbai,2014
2014-11-13,28.8,3.2,Mumbai,2014
2014-11-14,29.0,0.0,Mumbai,2014
2014-11-15,27.7,2.1,Mumbai,2014
2014-11-16,27.5,0.0,Mumbai,2014
2014-11-17,28.5,0.0,Mumbai,2014
2014-11-18,29.0,0.0,Mumbai,2014
2014-11-19,29.0,0.0,Mumbai,2014
2014-11-20,29.2,0.0,Mumbai,2014
2014-11-21,28.4,0.0,Mumbai,2014
2014-11-22,27.5,0.0,Mumbai,2014
2014-11-23,27.5,0.0,Mumbai,2014
2014-11-24,28.4,0.0,Mumbai,2014
2014-11-25,28.0,0.0,Mumbai,2014
2014-11-26,27.2,0.0,Mumbai,2014
2014-11-27,26.7,0.0,Mumbai,2014
2014-11-28,26.7,0.0,Mumbai,2014
2014-11-29,26.7,0.0,Mumbai,2014
2014-11-30,27.0,0.0,Mumbai,2014
2014-12-01,26.9,0.0,Mumbai,2014
2014-12-02,27.6,0.0,Mumbai,2014
2014-12-03,27.2,0.0,Mumbai,2014
2014-12-04,27.2,0.0,Mumbai,2014
2014-12-05,27.1,0.0,Mumbai,2014
2014-12-06,26.6,0.0,Mumbai,2014
2014-12-07,26.2,0.0,Mumbai,2014
2014-12-08,26.2,0.0,Mumbai,2014
2014-12-09,26.4,0.0,Mumbai,2014
2014-12-10,26.9,0.0,Mumbai,2014
2014-12-11,26.9,0.0,Mumbai,2014
2014-12-12,26.1,6.1,Mumbai,2014
2014-12-13,24.8,4.7,Mumbai,2014
2014-12-14,24.3,0.0,Mumbai,2014
2014-12-15,23.7,0.0,Mumbai,2014
2014-12-16,24.8,0.0,Mumbai,2014
2014-12-17,24.7,0.0,Mumbai,2014
2014-12-18,23.8,0.0,Mumbai,2014
2014-12-19,25.0,0.0,Mumbai,2014
2014-12-20,25.1,0.0,Mumbai,2014
2014-12-21,24.6,0.0,Mumbai,2014
2014-12-22,24.1,0.0,Mumbai,2014
2014-12-23,23.6,0.0,Mumbai,2014
2014-12-24,23.9,0.0,Mumbai,2014
2014-12-25,24.6,0.0,Mumbai,2014
2014-12-26,25.2,0.0,Mumbai,2014
2014-12-27,24.5,0.0,Mumbai,2014
2014-12-28,23.9,0.0,Mumbai,2014
2014-12-29,23.4,0.0,Mumbai,2014
2014-12-30,23.0,0.0,Mumbai,2014
2014-12-31,22.9,0.0,Mumbai,2014
2015-01-01,22.6,0.0,Mumbai,2015
2015-01-02,22.4,0.0,Mumbai,2015
2015-01-03,23.0,0.0,Mumbai,2015
2015-01-04,24.8,0.0,Mumbai,2015
2015-01-05,25.0,0.0,Mumbai,2015
2015-01-06,24.5,0.0,Mumbai,2015
2015-01-07,23.0,0.0,Mumbai,2015
2015-01-08,23.9,0.0,Mumbai,2015
2015-01-09,24.7,0.0,Mumbai,2015
2015-01-10,24.1,0.0,Mumbai,2015
2015-01-11,23.8,0.0,Mumbai,2015
2015-01-12,23.7,0.0,Mumbai,2015
2015-01-13,22.6,0.0,Mumbai,2015
2015-01-14,23.0,0.0,Mumbai,2015
2015-01-15,23.4,0.0,Mumbai,2015
2015-01-16,23.8,0.0,Mumbai,2015
2015-01-17,24.1,0.0,Mumbai,2015
2015-01-18,24.3,0.0,Mumbai,2015
2015-01-19,23.2,0.0,Mumbai,2015
2015-01-20,22.7,0.0,Mumbai,2015
2015-01-21,22.9,0.0,Mumbai,2015
2015-01-22,22.8,0.0,Mumbai,2015
2015-01-23,23.7,0.0,Mumbai,2015
2015-01-24,24.5,0.0,Mumbai,2015
2015-01-25,24.1,0.0,Mumbai,2015
2015-01-26,23.7,0.0,Mumbai,2015
2015-01-27,23.1,0.0,Mumbai,2015
2015-01-28,23.9,0.0,Mumbai,2015
2015-01-29,24.1,0.0,Mumbai,2015
2015-01-30,25.7,0.0,Mumbai,2015
2015-01-31,25.7,0.0,Mumbai,2015
2015-02-01,24.4,0.0,Mumbai,2015
2015-02-02,23.4,0.0,Mumbai,2015
2015-02-03,24.8,0.0,Mumbai,2015
2015-02-04,26.2,0.0,Mumbai,2015
2015-02-05,25.2,0.0,Mumbai,2015
2015-02-06,24.8,0.0,Mumbai,2015
2015-02-07,23.6,0.0,Mumbai,2015
2015-02-08,23.4,0.0,Mumbai,2015
2015-02-09,24.9,0.0,Mumbai,2015
2015-02-10,24.7,0.0,Mumbai,2015
2015-02-11,24.8,0.0,Mumbai,2015
2015-02-12,24.5,0.0,Mumbai,2015
2015-02-13,24.5,0.0,Mumbai,2015
2015-02-14,24.5,0.0,Mumbai,2015
2015-02-15,24.3,0.0,Mumbai,2015
2015-02-16,24.5,0.0,Mumbai,2015
2015-02-17,25.0,0.0,Mumbai,2015
2015-02-18,24.0,0.0,Mumbai,2015
2015-02-19,24.3,0.0,Mumbai,2015
2015-02-20,24.7,0.0,Mumbai,2015
2015-02-21,27.3,0.0,Mumbai,2015
2015-02-22,26.9,0.0,Mumbai,2015
2015-02-23,26.8,0.0,Mumbai,2015
2015-02-24,26.2,0.0,Mumbai,2015
2015-02-25,25.3,0.0,Mumbai,2015
2015-02-26,24.4,0.0,Mumbai,2015
2015-02-27,23.6,0.0,Mumbai,2015
2015-02-28,22.8,6.7,Mumbai,2015
2015-03-01,22.2,11.0,Mumbai,2015
2015-03-02,23.4,0.2,Mumbai,2015
2015-03-03,21.9,0.0,Mumbai,2015
2015-03-04,22.5,0.0,Mumbai,2015
2015-03-05,23.6,0.0,Mumbai,2015
2015-03-06,25.6,0.0,Mumbai,2015
2015-03-07,25.7,0.0,Mumbai,2015
2015-03-08,25.2,0.0,Mumbai,2015
2015-03-09,26.7,0.0,Mumbai,2015
2015-03-10,26.7,0.0,Mumbai,2015
2015-03-11,27.2,0.0,Mumbai,2015
2015-03-12,28.5,0.0,Mumbai,2015
2015-03-13,28.7,0.3,Mumbai,2015
2015-03-14,26.8,0.0,Mumbai,2015
2015-03-15,25.8,0.0,Mumbai,2015
2015-03-16,25.5,0.0,Mumbai,2015
2015-03-17,26.2,0.0,Mumbai,2015
2015-03-18,27.8,0.0,Mumbai,2015
2015-03-19,27.6,0.0,Mumbai,2015
2015-03-20,28.0,0.0,Mumbai,2015
2015-03-21,28.4,0.0,Mumbai,2015
2015-03-22,28.1,0.0,Mumbai,2015
2015-03-23,28.4,0.0,Mumbai,2015
2015-03-24,29.2,0.0,Mumbai,2015
2015-03-25,30.0,0.0,Mumbai,2015
2015-03-26,28.5,0.0,Mumbai,2015
2015-03-27,28.2,0.0,Mumbai,2015
2015-03-28,28.1,0.0,Mumbai,2015
2015-03-29,28.6,0.0,Mumbai,2015
2015-03-30,29.3,0.0,Mumbai,2015
2015-03-31,28.6,0.0,Mumbai,2015
2015-04-01,26.9,0.0,Mumbai,2015
2015-04-02,26.8,0.0,Mumbai,2015
2015-04-03,27.1,0.0,Mumbai,2015
2015-04-04,27.1,0.0,Mumbai,2015
2015-04-05,26.8,0.0,Mumbai,2015
2015-04-06,26.3,0.0,Mumbai,2015
2015-04-07,26.4,0.0,Mumbai,2015
2015-04-08,26.8,0.0,Mumbai,2015
2015-04-09,27.7,0.0,Mumbai,2015
2015-04-10,27.6,0.0,Mumbai,2015
2015-04-11,27.4,0.0,Mumbai,2015
2015-04-12,27.0,0.0,Mumbai,2015
2015-04-13,27.0,0.0,Mumbai,2015
2015-04-14,27.3,1.1,Mumbai,2015
2015-04-15,27.5,0.0,Mumbai,2015
2015-04-16,29.1,0.0,Mumbai,2015
2015-04-17,29.4,0.0,Mumbai,2015
2015-04-18,28.9,0.0,Mumbai,2015
2015-04-19,29.7,0.0,Mumbai,2015
2015-04-20,29.4,0.0,Mumbai,2015
2015-04-21,29.4,0.0,Mumbai,2015
2015-04-22,29.2,0.0,Mumbai,2015
2015-04-23,29.1,0.0,Mumbai,2015
2015-04-24,28.8,0.0,Mumbai,2015
2015-04-25,28.3,0.0,Mumbai,2015
2015-04-26,28.1,0.0,Mumbai,2015
2015-04-27,28.7,0.0,Mumbai,2015
2015-04-28,28.9,0.0,Mumbai,2015
2015-04-29,28.9,0.0,Mumbai,2015
2015-04-30,28.7,0.0,Mumbai,2015
2015-05-01,28.9,0.0,Mumbai,2015
2015-05-02,28.5,0.0,Mumbai,2015
2015-05-03,28.8,0.0,Mumbai,2015
2015-05-04,28.9,0.0,Mumbai,2015
2015-05-05,29.7,0.0,Mumbai,2015
2015-05-06,30.3,0.0,Mumbai,2015
2015-05-07,30.0,0.0,Mumbai,2015
2015-05-08,30.0,0.0,Mumbai,2015
2015-05-09,30.6,0.0,Mumbai,2015
2015-05-10,30.3,0.0,Mumbai,2015
2015-05-11,29.7,0.0,Mumbai,2015
2015-05-12,29.7,0.0,Mumbai,2015
2015-05-13,29.4,0.0,Mumbai,2015
2015-05-14,29.9,0.3,Mumbai,2015
2015-05-15,30.7,0.0,Mumbai,2015
2015-05-16,30.4,0.0,Mumbai,2015
2015-05-17,30.2,0.0,Mumbai,2015
2015-05-18,30.0,0.0,Mumbai,2015
2015-05-19,29.7,0.0,Mumbai,2015
2015-05-20,29.8,0.0,Mumbai,2015
2015-05-21,30.0,0.0,Mumbai,2015
2015-05-22,30.3,0.0,Mumbai,2015
2015-05-23,30.7,0.0,Mumbai,2015
2015-05-24,30.6,0.0,Mumbai,2015
2015-05-25,30.3,0.1,Mumbai,2015
2015-05-26,30.3,0.0,Mumbai,2015
2015-05-27,30.4,0.0,Mumbai,2015
2015-05-28,30.6,0.0,Mumbai,2015
2015-05-29,30.4,0.0,Mumbai,2015
2015-05-30,30.6,0.0,Mumbai,2015
2015-05-31,30.2,0.0,Mumbai,2015
2015-06-01,29.9,0.0,Mumbai,2015
2015-06-02,30.2,0.0,Mumbai,2015
2015-06-03,30.4,0.0,Mumbai,2015
2015-06-04,30.1,0.0,Mumbai,2015
2015-06-05,30.1,2.6,Mumbai,2015
2015-06-06,30.1,0.2,Mumbai,2015
2015-06-07,30.2,3.0,Mumbai,2015
2015-06-08,29.5,3.7,Mumbai,2015
2015-06-09,29.0,4.6,Mumbai,2015
2015-06-10,28.1,9.8,Mumbai,2015
2015-06-11,28.1,9.2,Mumbai,2015
2015-06-12,27.7,13.6,Mumbai,2015
2015-06-13,26.7,35.2,Mumbai,2015
2015-06-14,26.1,110.4,Mumbai,2015
2015-06-15,26.1,37.2,Mumbai,2015
2015-06-16,26.1,39.4,Mumbai,2015
2015-06-17,27.0,15.5,Mumbai,2015
2015-06-18,27.2,24.8,Mumbai,2015
2015-06-19,26.3,56.7,Mumbai,2015
2015-06-20,26.7,50.4,Mumbai,2015
2015-06-21,26.8,56.6,Mumbai,2015
2015-06-22,26.8,37.1,Mumbai,2015
2015-06-23,26.9,65.2,Mumbai,2015
2015-06-24,27.7,47.5,Mumbai,2015
2015-06-25,28.0,6.9,Mumbai,2015
2015-06-26,27.9,5.3,Mumbai,2015
2015-06-27,27.8,5.7,Mumbai,2015
2015-06-28,27.9,5.2,Mumbai,2015
2015-06-29,27.7,5.0,Mumbai,2015
2015-06-30,27.1,4.0,Mumbai,2015
2015-07-01,27.5,3.2,Mumbai,2015
2015-07-02,27.7,3.0,Mumbai,2015
2015-07-03,27.6,2.8,Mumbai,2015
2015-07-04,27.8,4.2,Mumbai,2015
2015-07-05,28.0,3.8,Mumbai,2015
2015-07-06,28.0,6.2,Mumbai,2015
2015-07-07,27.8,7.1,Mumbai,2015
2015-07-08,27.8,5.6,Mumbai,2015
2015-07-09,27.5,2.7,Mumbai,2015
2015-07-10,27.2,4.8,Mumbai,2015
2015-07-11,27.4,5.0,Mumbai,2015
2015-07-12,27.2,4.3,Mumbai,2015
2015-07-13,27.3,3.0,Mumbai,2015
2015-07-14,27.6,2.0,Mumbai,2015
2015-07-15,27.5,4.8,Mumbai,2015
2015-07-16,27.5,5.0,Mumbai,2015
2015-07-17,27.6,5.0,Mumbai,2015
2015-07-18,27.7,8.8,Mumbai,2015
2015-07-19,27.3,11.2,Mumbai,2015
2015-07-20,26.6,12.1,Mumbai,2015
2015-07-21,26.4,22.6,Mumbai,2015
2015-07-22,26.4,19.6,Mumbai,2015
2015-07-23,26.5,18.5,Mumbai,2015
2015-07-24,26.6,15.9,Mumbai,2015
2015-07-25,26.9,6.0,Mumbai,2015
2015-07-26,26.5,9.8,Mumbai,2015
2015-07-27,26.3,16.5,Mumbai,2015
2015-07-28,26.7,16.0,Mumbai,2015
2015-07-29,26.0,18.9,Mumbai,2015
2015-07-30,26.7,6.9,Mumbai,2015
2015-07-31,26.4,8.9,Mumbai,2015
2015-08-01,26.8,6.0,Mumbai,2015
2015-08-02,27.1,3.3,Mumbai,2015
2015-08-03,27.0,3.4,Mumbai,2015
2015-08-04,26.8,4.8,Mumbai,2015
2015-08-05,26.0,11.6,Mumbai,2015
2015-08-06,26.2,7.8,Mumbai,2015
2015-08-07,26.9,6.6,Mumbai,2015
2015-08-08,26.8,6.0,Mumbai,2015
2015-08-09,26.4,5.6,Mumbai,2015
2015-08-10,26.4,4.6,Mumbai,2015
2015-08-11,26.7,1.7,Mumbai,2015
2015-08-12,26.2,6.0,Mumbai,2015
2015-08-13,26.2,6.0,Mumbai,2015
2015-08-14,25.9,7.9,Mumbai,2015
2015-08-15,26.3,6.4,Mumbai,2015
2015-08-16,26.3,4.4,Mumbai,2015
2015-08-17,26.4,5.9,Mumbai,2015
2015-08-18,27.1,1.8,Mumbai,2015
2015-08-19,27.3,0.8,Mumbai,2015
2015-08-20,27.3,2.8,Mumbai,2015
2015-08-21,27.5,2.7,Mumbai,2015
2015-08-22,27.1,5.4,Mumbai,2015
2015-08-23,27.0,6.3,Mumbai,2015
2015-08-24,27.2,3.4,Mumbai,2015
2015-08-25,26.1,7.2,Mumbai,2015
2015-08-26,27.1,4.4,Mumbai,2015
2015-08-27,26.8,4.4,Mumbai,2015
2015-08-28,26.6,3.0,Mumbai,2015
2015-08-29,26.3,4.6,Mumbai,2015
2015-08-30,26.2,6.8,Mumbai,2015
2015-08-31,26.2,3.7,Mumbai,2015
2015-09-01,26.4,2.6,Mumbai,2015
2015-09-02,26.2,2.3,Mumbai,2015
2015-09-03,26.3,0.6,Mumbai,2015
2015-09-04,27.2,0.0,Mumbai,2015
2015-09-05,27.2,0.0,Mumbai,2015
2015-09-06,27.3,0.0,Mumbai,2015
2015-09-07,26.9,0.6,Mumbai,2015
2015-09-08,27.0,1.2,Mumbai,2015
2015-09-09,27.0,9.0,Mumbai,2015
2015-09-10,27.0,7.8,Mumbai,2015
2015-09-11,27.4,6.4,Mumbai,2015
2015-09-12,26.6,18.2,Mumbai,2015
2015-09-13,26.6,14.8,Mumbai,2015
2015-09-14,26.5,18.6,Mumbai,2015
2015-09-15,26.6,20.8,Mumbai,2015
2015-09-16,26.9,9.8,Mumbai,2015
2015-09-17,27.6,5.1,Mumbai,2015
2015-09-18,27.4,14.5,Mumbai,2015
2015-09-19,27.5,13.5,Mumbai,2015
2015-09-20,26.4,7.2,Mumbai,2015
2015-09-21,26.1,4.4,Mumbai,2015
2015-09-22,26.6,2.7,Mumbai,2015
2015-09-23,26.7,0.3,Mumbai,2015
2015-09-24,26.7,0.0,Mumbai,2015
2015-09-25,26.9,0.5,Mumbai,2015
2015-09-26,26.6,0.0,Mumbai,2015
2015-09-27,26.3,0.0,Mumbai,2015
2015-09-28,27.5,0.0,Mumbai,2015
2015-09-29,29.1,0.0,Mumbai,2015
2015-09-30,30.0,0.0,Mumbai,2015
2015-10-01,29.5,0.0,Mumbai,2015
2015-10-02,28.1,4.4,Mumbai,2015
2015-10-03,27.1,10.4,Mumbai,2015
2015-10-04,27.0,21.0,Mumbai,2015
2015-10-05,27.6,11.2,Mumbai,2015
2015-10-06,28.9,0.0,Mumbai,2015
2015-10-07,28.5,0.0,Mumbai,2015
2015-10-08,28.6,0.0,Mumbai,2015
2015-10-09,28.7,0.6,Mumbai,2015
2015-10-10,28.5,0.1,Mumbai,2015
2015-10-11,28.0,6.9,Mumbai,2015
2015-10-12,27.8,0.0,Mumbai,2015
2015-10-13,28.2,0.3,Mumbai,2015
2015-10-14,29.2,0.0,Mumbai,2015
2015-10-15,29.8,0.0,Mumbai,2015
2015-10-16,29.1,0.0,Mumbai,2015
2015-10-17,29.4,0.0,Mumbai,2015
2015-10-18,29.3,0.2,Mumbai,2015
2015-10-19,29.7,0.0,Mumbai,2015
2015-10-20,29.6,0.0,Mumbai,2015
2015-10-21,29.5,0.0,Mumbai,2015
2015-10-22,30.2,0.0,Mumbai,2015
2015-10-23,29.9,0.2,Mumbai,2015
2015-10-24,29.8,0.0,Mumbai,2015
2015-10-25,29.9,0.0,Mumbai,2015
2015-10-26,30.0,0.0,Mumbai,2015
2015-10-27,28.9,0.0,Mumbai,2015
2015-10-28,28.9,0.0,Mumbai,2015
2015-10-29,28.6,0.0,Mumbai,2015
2015-10-30,28.2,0.0,Mumbai,2015
2015-10-31,28.1,0.0,Mumbai,2015
2015-11-01,28.7,0.0,Mumbai,2015
2015-11-02,28.9,0.0,Mumbai,2015
2015-11-03,28.3,0.0,Mumbai,2015
2015-11-04,28.0,0.0,Mumbai,2015
2015-11-05,28.1,0.0,Mumbai,2015
2015-11-06,28.8,0.0,Mumbai,2015
2015-11-07,29.5,0.0,Mumbai,2015
2015-11-08,29.0,0.0,Mumbai,2015
2015-11-09,28.6,0.0,Mumbai,2015
2015-11-10,28.4,0.0,Mumbai,2015
2015-11-11,28.5,0.0,Mumbai,2015
2015-11-12,28.8,0.0,Mumbai,2015
2015-11-13,28.1,0.0,Mumbai,2015
2015-11-14,28.3,0.0,Mumbai,2015
2015-11-15,28.2,0.0,Mumbai,2015
2015-11-16,28.5,0.0,Mumbai,2015
2015-11-17,28.2,0.0,Mumbai,2015
2015-11-18,28.2,0.0,Mumbai,2015
2015-11-19,27.4,0.0,Mumbai,2015
2015-11-20,27.9,0.0,Mumbai,2015
2015-11-21,28.1,4.3,Mumbai,2015
2015-11-22,27.0,5.0,Mumbai,2015
2015-11-23,27.5,3.3,Mumbai,2015
2015-11-24,28.0,0.4,Mumbai,2015
2015-11-25,27.8,1.0,Mumbai,2015
2015-11-26,28.6,0.0,Mumbai,2015
2015-11-27,28.0,0.0,Mumbai,2015
2015-11-28,26.7,0.0,Mumbai,2015
2015-11-29,27.2,0.0,Mumbai,2015
2015-11-30,27.3,0.0,Mumbai,2015
2015-12-01,27.7,0.0,Mumbai,2015
2015-12-02,28.1,0.0,Mumbai,2015
2015-12-03,27.8,0.0,Mumbai,2015
2015-12-04,27.8,0.0,Mumbai,2015
2015-12-05,27.5,0.0,Mumbai,2015
2015-12-06,27.6,0.0,Mumbai,2015
2015-12-07,27.2,0.0,Mumbai,2015
2015-12-08,27.0,0.0,Mumbai,2015
2015-12-09,26.0,0.0,Mumbai,2015
2015-12-10,25.8,0.0,Mumbai,2015
2015-12-11,25.3,0.0,Mumbai,2015
2015-12-12,25.6,0.0,Mumbai,2015
2015-12-13,25.7,0.0,Mumbai,2015
2015-12-14,26.1,0.0,Mumbai,2015
2015-12-15,26.4,0.0,Mumbai,2015
2015-12-16,25.6,0.0,Mumbai,2015
2015-12-17,25.4,0.0,Mumbai,2015
2015-12-18,25.3,0.0,Mumbai,2015
2015-12-19,24.9,0.0,Mumbai,2015
2015-12-20,24.9,0.0,Mumbai,2015
2015-12-21,25.2,0.0,Mumbai,2015
2015-12-22,23.1,0.0,Mumbai,2015
2015-12-23,23.2,0.0,Mumbai,2015
2015-12-24,23.9,0.0,Mumbai,2015
2015-12-25,24.3,0.0,Mumbai,2015
2015-12-26,23.2,0.0,Mumbai,2015
2015-12-27,23.4,0.0,Mumbai,2015
2015-12-28,24.5,0.0,Mumbai,2015
2015-12-29,25.5,0.0,Mumbai,2015
2015-12-30,25.6,0.0,Mumbai,2015
2015-12-31,25.9,0.0,Mumbai,2015
2016-01-01,25.9,0.0,Mumbai,2016
2016-01-02,24.9,0.0,Mumbai,2016
2016-01-03,23.7,0.0,Mumbai,2016
2016-01-04,24.7,0.0,Mumbai,2016
2016-01-05,24.9,0.0,Mumbai,2016
2016-01-06,24.9,0.0,Mumbai,2016
2016-01-07,24.7,0.0,Mumbai,2016
2016-01-08,25.0,0.0,Mumbai,2016
2016-01-09,25.5,0.0,Mumbai,2016
2016-01-10,24.8,0.0,Mumbai,2016
2016-01-11,24.7,0.0,Mumbai,2016
2016-01-12,23.5,0.0,Mumbai,2016
2016-01-13,23.1,0.0,Mumbai,2016
2016-01-14,22.9,0.0,Mumbai,2016
2016-01-15,22.4,0.0,Mumbai,2016
2016-01-16,22.9,0.0,Mumbai,2016
2016-01-17,22.1,0.0,Mumbai,2016
2016-01-18,22.4,0.0,Mumbai,2016
2016-01-19,22.4,0.0,Mumbai,2016
2016-01-20,22.6,0.0,Mumbai,2016
2016-01-21,23.5,0.0,Mumbai,2016
2016-01-22,23.9,0.0,Mumbai,2016
2016-01-23,24.8,0.0,Mumbai,2016
2016-01-24,24.8,0.0,Mumbai,2016
2016-01-25,23.0,0.0,Mumbai,2016
2016-01-26,22.0,0.0,Mumbai,2016
2016-01-27,21.7,0.0,Mumbai,2016
2016-01-28,23.7,0.0,Mumbai,2016
2016-01-29,24.2,0.0,Mumbai,2016
2016-01-30,25.1,0.0,Mumbai,2016
2016-01-31,25.5,0.0,Mumbai,2016
2016-02-01,25.2,0.0,Mumbai,2016
2016-02-02,24.7,0.0,Mumbai,2016
2016-02-03,24.5,0.0,Mumbai,2016
2016-02-04,23.2,0.0,Mumbai,2016
2016-02-05,23.5,0.0,Mumbai,2016
2016-02-06,22.8,0.0,Mumbai,2016
2016-02-07,22.2,0.0,Mumbai,2016
2016-02-08,22.9,0.0,Mumbai,2016
2016-02-09,24.4,0.0,Mumbai,2016
2016-02-10,24.5,0.0,Mumbai,2016
2016-02-11,23.2,0.0,Mumbai,2016
2016-02-12,22.2,0.0,Mumbai,2016
2016-02-13,22.3,0.0,Mumbai,2016
2016-02-14,24.4,0.0,Mumbai,2016
2016-02-15,25.0,0.0,Mumbai,2016
2016-02-16,24.9,0.0,Mumbai,2016
2016-02-17,24.8,0.0,Mumbai,2016
2016-02-18,25.3,0.0,Mumbai,2016
2016-02-19,25.6,0.0,Mumbai,2016
2016-02-20,26.4,0.0,Mumbai,2016
2016-02-21,27.5,0.0,Mumbai,2016
2016-02-22,25.9,0.0,Mumbai,2016
2016-02-23,25.0,0.0,Mumbai,2016
2016-02-24,24.2,0.0,Mumbai,2016
2016-02-25,24.0,0.0,Mumbai,2016
2016-02-26,25.1,0.0,Mumbai,2016
2016-02-27,26.4,0.0,Mumbai,2016
2016-02-28,26.1,0.0,Mumbai,2016
2016-02-29,26.6,0.0,Mumbai,2016
2016-03-01,27.3,0.1,Mumbai,2016
2016-03-02,27.7,0.6,Mumbai,2016
2016-03-03,28.3,0.0,Mumbai,2016
2016-03-04,28.8,0.0,Mumbai,2016
2016-03-05,27.8,0.0,Mumbai,2016
2016-03-06,26.3,0.0,Mumbai,2016
2016-03-07,26.7,0.0,Mumbai,2016
2016-03-08,27.6,0.0,Mumbai,2016
2016-03-09,27.5,0.0,Mumbai,2016
2016-03-10,28.0,0.0,Mumbai,2016
2016-03-11,28.1,0.0,Mumbai,2016
2016-03-12,27.0,0.0,Mumbai,2016
2016-03-13,25.6,0.0,Mumbai,2016
2016-03-14,25.4,0.0,Mumbai,2016
2016-03-15,26.5,0.0,Mumbai,2016
2016-03-16,26.2,0.0,Mumbai,2016
2016-03-17,26.6,0.0,Mumbai,2016
2016-03-18,27.3,0.0,Mumbai,2016
2016-03-19,29.1,0.0,Mumbai,2016
2016-03-20,29.5,0.0,Mumbai,2016
2016-03-21,28.3,0.0,Mumbai,2016
2016-03-22,27.6,0.0,Mumbai,2016
2016-03-23,29.4,0.0,Mumbai,2016
2016-03-24,27.8,0.0,Mumbai,2016
2016-03-25,27.2,0.0,Mumbai,2016
2016-03-26,27.7,0.0,Mumbai,2016
2016-03-27,29.2,0.2,Mumbai,2016
2016-03-28,28.6,0.0,Mumbai,2016
2016-03-29,27.5,0.0,Mumbai,2016
2016-03-30,27.3,0.0,Mumbai,2016
2016-03-31,27.2,0.0,Mumbai,2016
2016-04-01,26.9,0.0,Mumbai,2016
2016-04-02,27.1,0.0,Mumbai,2016
2016-04-03,27.7,0.0,Mumbai,2016
2016-04-04,28.5,0.0,Mumbai,2016
2016-04-05,28.4,0.0,Mumbai,2016
2016-04-06,28.1,0.0,Mumbai,2016
2016-04-07,28.2,0.2,Mumbai,2016
2016-04-08,29.1,0.0,Mumbai,2016
2016-04-09,29.1,0.0,Mumbai,2016
2016-04-10,29.1,0.0,Mumbai,2016
2016-04-11,29.5,0.0,Mumbai,2016
2016-04-12,29.5,0.0,Mumbai,2016
2016-04-13,28.4,0.0,Mumbai,2016
2016-04-14,28.0,0.0,Mumbai,2016
